Crop,District,Date,Price
Ragi,Vijayapura,2025-12-27,32.09
Ragi,Bagalkot,2025-12-27,35.28
Ragi,Belagavi,2025-12-27,32.16
Ragi,Dharwad,2025-12-27,32.35
Ragi,Gadag,2025-12-27,29.79
Ragi,Haveri,2025-12-27,26.14
Groundnut,Bangalore Urban,2025-12-27,58.49
Groundnut,Bangalore Rural,2025-12-27,65.37
Groundnut,Mysuru,2025-12-27,55.72
Groundnut,Mandya,2025-12-27,55.8
Groundnut,Tumakuru,2025-12-27,58.72
Groundnut,Kolar,2025-12-27,59.03
Groundnut,Chikkaballapur,2025-12-27,63.81
Groundnut,Ramanagara,2025-12-27,57.4
Groundnut,Hassan,2025-12-27,70.74
Groundnut,Chikkamagaluru,2025-12-27,64.35
Groundnut,Kodagu,2025-12-27,57.02
Groundnut,Dakshina Kannada,2025-12-27,59.7
Groundnut,Udupi,2025-12-27,55.88
Groundnut,Uttara Kannada,2025-12-27,63.76
Groundnut,Shivamogga,2025-12-27,57.86
Groundnut,Davangere,2025-12-27,62.41
Groundnut,Chitradurga,2025-12-27,55.16
Groundnut,Ballari,2025-12-27,63.01
Groundnut,Koppal,2025-12-27,63.81
Groundnut,Raichur,2025-12-27,52.07
Groundnut,Kalaburagi,2025-12-27,64.16
Groundnut,Yadgir,2025-12-27,57.24
Groundnut,Bidar,2025-12-27,56.45
Groundnut,Vijayapura,2025-12-27,58.95
Groundnut,Bagalkot,2025-12-27,61.24
Groundnut,Belagavi,2025-12-27,58.75
Groundnut,Dharwad,2025-12-27,61.8
Groundnut,Gadag,2025-12-27,53.38
Groundnut,Haveri,2025-12-27,55.72
Sunflower,Bangalore Urban,2025-12-27,42.2
Sunflower,Bangalore Rural,2025-12-27,43.25
Sunflower,Mysuru,2025-12-27,51.19
Sunflower,Mandya,2025-12-27,48.56
Sunflower,Tumakuru,2025-12-27,40.97
Sunflower,Kolar,2025-12-27,51.58
Sunflower,Chikkaballapur,2025-12-27,51.98
Sunflower,Ramanagara,2025-12-27,46.12
Sunflower,Hassan,2025-12-27,39.31
Sunflower,Chikkamagaluru,2025-12-27,48.92
Sunflower,Kodagu,2025-12-27,46.38
Sunflower,Dakshina Kannada,2025-12-27,55.24
Sunflower,Udupi,2025-12-27,49.58
Sunflower,Uttara Kannada,2025-12-27,45.26
Sunflower,Shivamogga,2025-12-27,46.82
Sunflower,Davangere,2025-12-27,47.34
Sunflower,Chitradurga,2025-12-27,51.63
Sunflower,Ballari,2025-12-27,53.34
Sunflower,Koppal,2025-12-27,41.62
Sunflower,Raichur,2025-12-27,50.21
Sunflower,Kalaburagi,2025-12-27,54.33
Sunflower,Yadgir,2025-12-27,40.95
Sunflower,Bidar,2025-12-27,44.01
Sunflower,Vijayapura,2025-12-27,48.52
Sunflower,Bagalkot,2025-12-27,51.26
Sunflower,Belagavi,2025-12-27,48.83
Sunflower,Dharwad,2025-12-27,48.29
Sunflower,Gadag,2025-12-27,46.88
Sunflower,Haveri,2025-12-27,56.4
Turmeric,Bangalore Urban,2025-12-27,144.89
Turmeric,Bangalore Rural,2025-12-27,158.35
Turmeric,Mysuru,2025-12-27,135.05
Turmeric,Mandya,2025-12-27,149.49
Turmeric,Tumakuru,2025-12-27,161.12
Turmeric,Kolar,2025-12-27,156.72
Turmeric,Chikkaballapur,2025-12-27,152.93
Turmeric,Ramanagara,2025-12-27,147.73
Turmeric,Hassan,2025-12-27,159.15
Turmeric,Chikkamagaluru,2025-12-27,139.26
Turmeric,Kodagu,2025-12-27,177.61
Turmeric,Dakshina Kannada,2025-12-27,149.1
Turmeric,Udupi,2025-12-27,154.48
Turmeric,Uttara Kannada,2025-12-27,138.68
Turmeric,Shivamogga,2025-12-27,157.97
Turmeric,Davangere,2025-12-27,183.13
Turmeric,Chitradurga,2025-12-27,139.66
Turmeric,Ballari,2025-12-27,134.11
Turmeric,Koppal,2025-12-27,143.34
Turmeric,Raichur,2025-12-27,144.31
Turmeric,Kalaburagi,2025-12-27,155.2
Turmeric,Yadgir,2025-12-27,128.56
Turmeric,Bidar,2025-12-27,144.17
Turmeric,Vijayapura,2025-12-27,142.2
Turmeric,Bagalkot,2025-12-27,162.49
Turmeric,Belagavi,2025-12-27,157.73
Turmeric,Dharwad,2025-12-27,151.48
Turmeric,Gadag,2025-12-27,148.46
Turmeric,Haveri,2025-12-27,160.55
Ginger,Bangalore Urban,2025-12-27,177.57
Ginger,Bangalore Rural,2025-12-27,192.27
Ginger,Mysuru,2025-12-27,189.49
Ginger,Mandya,2025-12-27,183.76
Ginger,Tumakuru,2025-12-27,172.76
Ginger,Kolar,2025-12-27,173.45
Ginger,Chikkaballapur,2025-12-27,192.71
Ginger,Ramanagara,2025-12-27,206.21
Ginger,Hassan,2025-12-27,146.23
Ginger,Chikkamagaluru,2025-12-27,176.28
Ginger,Kodagu,2025-12-27,189.97
Ginger,Dakshina Kannada,2025-12-27,160.1
Ginger,Udupi,2025-12-27,173.15
Ginger,Uttara Kannada,2025-12-27,170.93
Ginger,Shivamogga,2025-12-27,171.62
Ginger,Davangere,2025-12-27,164.1
Ginger,Chitradurga,2025-12-27,178.83
Ginger,Ballari,2025-12-27,191.16
Ginger,Koppal,2025-12-27,173.75
Ginger,Raichur,2025-12-27,183.5
Ginger,Kalaburagi,2025-12-27,178.73
Ginger,Yadgir,2025-12-27,180.36
Ginger,Bidar,2025-12-27,176.64
Ginger,Vijayapura,2025-12-27,183.63
Ginger,Bagalkot,2025-12-27,183.71
Ginger,Belagavi,2025-12-27,207.48
Ginger,Dharwad,2025-12-27,176.7
Ginger,Gadag,2025-12-27,167.82
Ginger,Haveri,2025-12-27,180.09
Tomato,Bangalore Urban,2025-12-28,36.32
Tomato,Bangalore Rural,2025-12-28,48.23
Tomato,Mysuru,2025-12-28,41.92
Tomato,Mandya,2025-12-28,41.14
Tomato,Tumakuru,2025-12-28,48.95
Tomato,Kolar,2025-12-28,37.48
Tomato,Chikkaballapur,2025-12-28,41.36
Tomato,Ramanagara,2025-12-28,39.52
Tomato,Hassan,2025-12-28,47.33
Tomato,Chikkamagaluru,2025-12-28,41.53
Tomato,Kodagu,2025-12-28,36.51
Tomato,Dakshina Kannada,2025-12-28,43.43
Tomato,Udupi,2025-12-28,39.94
Tomato,Uttara Kannada,2025-12-28,43.83
Tomato,Shivamogga,2025-12-28,41.45
Tomato,Davangere,2025-12-28,40.26
Tomato,Chitradurga,2025-12-28,42.38
Tomato,Ballari,2025-12-28,38.7
Tomato,Koppal,2025-12-28,39.21
Tomato,Raichur,2025-12-28,40.41
Tomato,Kalaburagi,2025-12-28,41.35
Tomato,Yadgir,2025-12-28,42.4
Tomato,Bidar,2025-12-28,46.27
Tomato,Vijayapura,2025-12-28,39.07
Tomato,Bagalkot,2025-12-28,37.79
Tomato,Belagavi,2025-12-28,41.8
Tomato,Dharwad,2025-12-28,35.9
Tomato,Gadag,2025-12-28,46.82
Tomato,Haveri,2025-12-28,36.16
Onion,Bangalore Urban,2025-12-28,34.75
Onion,Bangalore Rural,2025-12-28,37.26
Onion,Mysuru,2025-12-28,35.27
Onion,Mandya,2025-12-28,31.96
Onion,Tumakuru,2025-12-28,38.2
Onion,Kolar,2025-12-28,31.53
Onion,Chikkaballapur,2025-12-28,31.35
Onion,Ramanagara,2025-12-28,33.68
Onion,Hassan,2025-12-28,38.22
Onion,Chikkamagaluru,2025-12-28,36.42
Onion,Kodagu,2025-12-28,40.01
Onion,Dakshina Kannada,2025-12-28,36.37
Onion,Udupi,2025-12-28,39.9
Onion,Uttara Kannada,2025-12-28,36.64
Onion,Shivamogga,2025-12-28,35.66
Onion,Davangere,2025-12-28,30.51
Onion,Chitradurga,2025-12-28,32.38
Onion,Ballari,2025-12-28,30.87
Onion,Koppal,2025-12-28,35.9
Onion,Raichur,2025-12-28,28.81
Onion,Kalaburagi,2025-12-28,32.91
Onion,Yadgir,2025-12-28,37.31
Onion,Bidar,2025-12-28,35.81
Onion,Vijayapura,2025-12-28,33.76
Onion,Bagalkot,2025-12-28,34.7
Onion,Belagavi,2025-12-28,35.14
Onion,Dharwad,2025-12-28,36.56
Onion,Gadag,2025-12-28,33.98
Onion,Haveri,2025-12-28,37.37
Potato,Bangalore Urban,2025-12-28,34.02
Potato,Bangalore Rural,2025-12-28,27.54
Potato,Mysuru,2025-12-28,33.49
Potato,Mandya,2025-12-28,32.4
Potato,Tumakuru,2025-12-28,32.59
Potato,Kolar,2025-12-28,28.29
Potato,Chikkaballapur,2025-12-28,34.1
Potato,Ramanagara,2025-12-28,28.79
Potato,Hassan,2025-12-28,27.93
Potato,Chikkamagaluru,2025-12-28,25.46
Potato,Kodagu,2025-12-28,31.6
Potato,Dakshina Kannada,2025-12-28,29.61
Potato,Udupi,2025-12-28,30.2
Potato,Uttara Kannada,2025-12-28,28.78
Potato,Shivamogga,2025-12-28,33.03
Potato,Davangere,2025-12-28,28.65
Potato,Chitradurga,2025-12-28,34.92
Potato,Ballari,2025-12-28,30.25
Potato,Koppal,2025-12-28,28.81
Potato,Raichur,2025-12-28,32.21
Potato,Kalaburagi,2025-12-28,31.69
Potato,Yadgir,2025-12-28,31.9
Potato,Bidar,2025-12-28,26.22
Potato,Vijayapura,2025-12-28,35.5
Potato,Bagalkot,2025-12-28,31.69
Potato,Belagavi,2025-12-28,30.96
Potato,Dharwad,2025-12-28,34.96
Potato,Gadag,2025-12-28,30.18
Potato,Haveri,2025-12-28,29.72
Chilli,Bangalore Urban,2025-12-28,123.32
Chilli,Bangalore Rural,2025-12-28,134.73
Chilli,Mysuru,2025-12-28,132.98
Chilli,Mandya,2025-12-28,122.22
Chilli,Tumakuru,2025-12-28,140.79
Chilli,Kolar,2025-12-28,138.68
Chilli,Chikkaballapur,2025-12-28,136.55
Chilli,Ramanagara,2025-12-28,129.11
Chilli,Hassan,2025-12-28,141.77
Chilli,Chikkamagaluru,2025-12-28,134.27
Chilli,Kodagu,2025-12-28,118.58
Chilli,Dakshina Kannada,2025-12-28,116.93
Chilli,Udupi,2025-12-28,123.59
Chilli,Uttara Kannada,2025-12-28,122.52
Chilli,Shivamogga,2025-12-28,148.05
Chilli,Davangere,2025-12-28,122.53
Chilli,Chitradurga,2025-12-28,151.07
Chilli,Ballari,2025-12-28,119.88
Chilli,Koppal,2025-12-28,131.16
Chilli,Raichur,2025-12-28,141.45
Chilli,Kalaburagi,2025-12-28,115.89
Chilli,Yadgir,2025-12-28,127.58
Chilli,Bidar,2025-12-28,123.84
Chilli,Vijayapura,2025-12-28,125.47
Chilli,Bagalkot,2025-12-28,137.16
Chilli,Belagavi,2025-12-28,155.37
Chilli,Dharwad,2025-12-28,109.96
Chilli,Gadag,2025-12-28,124.35
Chilli,Haveri,2025-12-28,118.69
Beans,Bangalore Urban,2025-12-28,69.17
Beans,Bangalore Rural,2025-12-28,64.16
Beans,Mysuru,2025-12-28,61.2
Beans,Mandya,2025-12-28,61.54
Beans,Tumakuru,2025-12-28,62.88
Beans,Kolar,2025-12-28,58.13
Beans,Chikkaballapur,2025-12-28,62.77
Beans,Ramanagara,2025-12-28,68.08
Beans,Hassan,2025-12-28,69.29
Beans,Chikkamagaluru,2025-12-28,74.57
Beans,Kodagu,2025-12-28,63.5
Beans,Dakshina Kannada,2025-12-28,58.56
Beans,Udupi,2025-12-28,68.27
Beans,Uttara Kannada,2025-12-28,58.77
Beans,Shivamogga,2025-12-28,72.45
Beans,Davangere,2025-12-28,58.75
Beans,Chitradurga,2025-12-28,77.24
Beans,Ballari,2025-12-28,62.2
Beans,Koppal,2025-12-28,63.37
Beans,Raichur,2025-12-28,69.94
Beans,Kalaburagi,2025-12-28,59.63
Beans,Yadgir,2025-12-28,64.04
Beans,Bidar,2025-12-28,65.4
Beans,Vijayapura,2025-12-28,67.88
Beans,Bagalkot,2025-12-28,60.11
Beans,Belagavi,2025-12-28,54.66
Beans,Dharwad,2025-12-28,63.71
Beans,Gadag,2025-12-28,59.74
Beans,Haveri,2025-12-28,66.09
Cabbage,Bangalore Urban,2025-12-28,29.73
Cabbage,Bangalore Rural,2025-12-28,24.95
Cabbage,Mysuru,2025-12-28,27.89
Cabbage,Mandya,2025-12-28,30.44
Cabbage,Tumakuru,2025-12-28,25.56
Cabbage,Kolar,2025-12-28,29.93
Cabbage,Chikkaballapur,2025-12-28,26.27
Cabbage,Ramanagara,2025-12-28,24.07
Cabbage,Hassan,2025-12-28,26.91
Cabbage,Chikkamagaluru,2025-12-28,28.51
Cabbage,Kodagu,2025-12-28,33.06
Cabbage,Dakshina Kannada,2025-12-28,29.51
Cabbage,Udupi,2025-12-28,24.03
Cabbage,Uttara Kannada,2025-12-28,28.75
Cabbage,Shivamogga,2025-12-28,26.76
Cabbage,Davangere,2025-12-28,27.57
Cabbage,Chitradurga,2025-12-28,29.62
Cabbage,Ballari,2025-12-28,30.87
Cabbage,Koppal,2025-12-28,25.3
Cabbage,Raichur,2025-12-28,26.12
Cabbage,Kalaburagi,2025-12-28,29.44
Cabbage,Yadgir,2025-12-28,29.67
Cabbage,Bidar,2025-12-28,26.67
Cabbage,Vijayapura,2025-12-28,29.72
Cabbage,Bagalkot,2025-12-28,26.59
Cabbage,Belagavi,2025-12-28,33.04
Cabbage,Dharwad,2025-12-28,30.51
Cabbage,Gadag,2025-12-28,28.96
Cabbage,Haveri,2025-12-28,27.56
Cauliflower,Bangalore Urban,2025-12-28,35.33
Cauliflower,Bangalore Rural,2025-12-28,36.26
Cauliflower,Mysuru,2025-12-28,38.62
Cauliflower,Mandya,2025-12-28,35.08
Cauliflower,Tumakuru,2025-12-28,40.39
Cauliflower,Kolar,2025-12-28,36.95
Cauliflower,Chikkaballapur,2025-12-28,38.14
Cauliflower,Ramanagara,2025-12-28,37.82
Cauliflower,Hassan,2025-12-28,33.57
Cauliflower,Chikkamagaluru,2025-12-28,42.64
Cauliflower,Kodagu,2025-12-28,35.76
Cauliflower,Dakshina Kannada,2025-12-28,35.85
Cauliflower,Udupi,2025-12-28,37.15
Cauliflower,Uttara Kannada,2025-12-28,36.3
Cauliflower,Shivamogga,2025-12-28,34.56
Cauliflower,Davangere,2025-12-28,40.04
Cauliflower,Chitradurga,2025-12-28,34.32
Cauliflower,Ballari,2025-12-28,29.9
Cauliflower,Koppal,2025-12-28,39.78
Cauliflower,Raichur,2025-12-28,36.21
Cauliflower,Kalaburagi,2025-12-28,33.59
Cauliflower,Yadgir,2025-12-28,41.19
Cauliflower,Bidar,2025-12-28,36.07
Cauliflower,Vijayapura,2025-12-28,37.56
Cauliflower,Bagalkot,2025-12-28,31.87
Cauliflower,Belagavi,2025-12-28,40.92
Cauliflower,Dharwad,2025-12-28,37.98
Cauliflower,Gadag,2025-12-28,40.17
Cauliflower,Haveri,2025-12-28,33.66
Carrot,Bangalore Urban,2025-12-28,46.28
Carrot,Bangalore Rural,2025-12-28,45.01
Carrot,Mysuru,2025-12-28,45.78
Carrot,Mandya,2025-12-28,43.51
Carrot,Tumakuru,2025-12-28,45.5
Carrot,Kolar,2025-12-28,42.51
Carrot,Chikkaballapur,2025-12-28,42.14
Carrot,Ramanagara,2025-12-28,49.29
Carrot,Hassan,2025-12-28,42.69
Carrot,Chikkamagaluru,2025-12-28,42.09
Carrot,Kodagu,2025-12-28,48.42
Carrot,Dakshina Kannada,2025-12-28,46.58
Carrot,Udupi,2025-12-28,40.52
Carrot,Uttara Kannada,2025-12-28,38.59
Carrot,Shivamogga,2025-12-28,37.1
Carrot,Davangere,2025-12-28,37.56
Carrot,Chitradurga,2025-12-28,42.26
Carrot,Ballari,2025-12-28,44.58
Carrot,Koppal,2025-12-28,41.28
Carrot,Raichur,2025-12-28,40.37
Carrot,Kalaburagi,2025-12-28,44.18
Carrot,Yadgir,2025-12-28,42.79
Carrot,Bidar,2025-12-28,52.41
Carrot,Vijayapura,2025-12-28,39.8
Carrot,Bagalkot,2025-12-28,43.38
Carrot,Belagavi,2025-12-28,38.74
Carrot,Dharwad,2025-12-28,46.45
Carrot,Gadag,2025-12-28,43.71
Carrot,Haveri,2025-12-28,44.74
Brinjal,Bangalore Urban,2025-12-28,46.89
Brinjal,Bangalore Rural,2025-12-28,51.59
Brinjal,Mysuru,2025-12-28,49.5
Brinjal,Mandya,2025-12-28,44.68
Brinjal,Tumakuru,2025-12-28,43.45
Brinjal,Kolar,2025-12-28,43.65
Brinjal,Chikkaballapur,2025-12-28,43.31
Brinjal,Ramanagara,2025-12-28,45.41
Brinjal,Hassan,2025-12-28,39.78
Brinjal,Chikkamagaluru,2025-12-28,43.46
Brinjal,Kodagu,2025-12-28,44.6
Brinjal,Dakshina Kannada,2025-12-28,44.73
Brinjal,Udupi,2025-12-28,44.96
Brinjal,Uttara Kannada,2025-12-28,45.45
Brinjal,Shivamogga,2025-12-28,50.75
Brinjal,Davangere,2025-12-28,47.29
Brinjal,Chitradurga,2025-12-28,41.76
Brinjal,Ballari,2025-12-28,46.99
Brinjal,Koppal,2025-12-28,50.97
Brinjal,Raichur,2025-12-28,47.7
Brinjal,Kalaburagi,2025-12-28,42.62
Brinjal,Yadgir,2025-12-28,46.92
Brinjal,Bidar,2025-12-28,42.81
Brinjal,Vijayapura,2025-12-28,44.2
Brinjal,Bagalkot,2025-12-28,43.32
Brinjal,Belagavi,2025-12-28,47.63
Brinjal,Dharwad,2025-12-28,48.63
Brinjal,Gadag,2025-12-28,51.49
Brinjal,Haveri,2025-12-28,43.65
Capsicum,Bangalore Urban,2025-12-28,88.99
Capsicum,Bangalore Rural,2025-12-28,88.81
Capsicum,Mysuru,2025-12-28,94.18
Capsicum,Mandya,2025-12-28,92.87
Capsicum,Tumakuru,2025-12-28,102.4
Capsicum,Kolar,2025-12-28,95.22
Capsicum,Chikkaballapur,2025-12-28,99.82
Capsicum,Ramanagara,2025-12-28,89.09
Capsicum,Hassan,2025-12-28,101.56
Capsicum,Chikkamagaluru,2025-12-28,107.72
Capsicum,Kodagu,2025-12-28,79.81
Capsicum,Dakshina Kannada,2025-12-28,90.23
Capsicum,Udupi,2025-12-28,85.72
Capsicum,Uttara Kannada,2025-12-28,91.9
Capsicum,Shivamogga,2025-12-28,91.49
Capsicum,Davangere,2025-12-28,99.02
Capsicum,Chitradurga,2025-12-28,92.77
Capsicum,Ballari,2025-12-28,84.41
Capsicum,Koppal,2025-12-28,84.27
Capsicum,Raichur,2025-12-28,95.82
Capsicum,Kalaburagi,2025-12-28,94.21
Capsicum,Yadgir,2025-12-28,86.16
Capsicum,Bidar,2025-12-28,79.12
Capsicum,Vijayapura,2025-12-28,90.31
Capsicum,Bagalkot,2025-12-28,95.2
Capsicum,Belagavi,2025-12-28,88.48
Capsicum,Dharwad,2025-12-28,98.08
Capsicum,Gadag,2025-12-28,85.5
Capsicum,Haveri,2025-12-28,100.73
Cotton,Bangalore Urban,2025-12-28,74.14
Cotton,Bangalore Rural,2025-12-28,76.54
Cotton,Mysuru,2025-12-28,82.24
Cotton,Mandya,2025-12-28,77.5
Cotton,Tumakuru,2025-12-28,80.99
Cotton,Kolar,2025-12-28,79.41
Cotton,Chikkaballapur,2025-12-28,71.34
Cotton,Ramanagara,2025-12-28,83.23
Cotton,Hassan,2025-12-28,81.07
Cotton,Chikkamagaluru,2025-12-28,85.3
Cotton,Kodagu,2025-12-28,86.28
Cotton,Dakshina Kannada,2025-12-28,76.62
Cotton,Udupi,2025-12-28,64.82
Cotton,Uttara Kannada,2025-12-28,80.82
Cotton,Shivamogga,2025-12-28,73.12
Cotton,Davangere,2025-12-28,66.89
Cotton,Chitradurga,2025-12-28,69.08
Cotton,Ballari,2025-12-28,75.23
Cotton,Koppal,2025-12-28,66.47
Cotton,Raichur,2025-12-28,87.28
Cotton,Kalaburagi,2025-12-28,81.56
Cotton,Yadgir,2025-12-28,76.14
Cotton,Bidar,2025-12-28,68.65
Cotton,Vijayapura,2025-12-28,75.05
Cotton,Bagalkot,2025-12-28,70.2
Cotton,Belagavi,2025-12-28,70.09
Cotton,Dharwad,2025-12-28,78.14
Cotton,Gadag,2025-12-28,76.83
Cotton,Haveri,2025-12-28,74.52
Sugarcane,Bangalore Urban,2025-12-28,6.91
Sugarcane,Bangalore Rural,2025-12-28,6.0
Sugarcane,Mysuru,2025-12-28,7.11
Sugarcane,Mandya,2025-12-28,7.38
Sugarcane,Tumakuru,2025-12-28,7.31
Sugarcane,Kolar,2025-12-28,5.68
Sugarcane,Chikkaballapur,2025-12-28,6.09
Sugarcane,Ramanagara,2025-12-28,6.29
Sugarcane,Hassan,2025-12-28,6.73
Sugarcane,Chikkamagaluru,2025-12-28,6.77
Sugarcane,Kodagu,2025-12-28,6.62
Sugarcane,Dakshina Kannada,2025-12-28,6.84
Sugarcane,Udupi,2025-12-28,6.46
Sugarcane,Uttara Kannada,2025-12-28,6.43
Sugarcane,Shivamogga,2025-12-28,6.02
Sugarcane,Davangere,2025-12-28,5.49
Sugarcane,Chitradurga,2025-12-28,7.17
Sugarcane,Ballari,2025-12-28,6.88
Sugarcane,Koppal,2025-12-28,6.7
Sugarcane,Raichur,2025-12-28,6.38
Sugarcane,Kalaburagi,2025-12-28,6.39
Sugarcane,Yadgir,2025-12-28,6.21
Sugarcane,Bidar,2025-12-28,7.04
Sugarcane,Vijayapura,2025-12-28,6.3
Sugarcane,Bagalkot,2025-12-28,6.65
Sugarcane,Belagavi,2025-12-28,6.91
Sugarcane,Dharwad,2025-12-28,6.21
Sugarcane,Gadag,2025-12-28,6.98
Sugarcane,Haveri,2025-12-28,6.87
Maize,Bangalore Urban,2025-12-28,21.64
Maize,Bangalore Rural,2025-12-28,24.78
Maize,Mysuru,2025-12-28,25.58
Maize,Mandya,2025-12-28,21.82
Maize,Tumakuru,2025-12-28,22.98
Maize,Kolar,2025-12-28,23.51
Maize,Chikkaballapur,2025-12-28,26.18
Maize,Ramanagara,2025-12-28,25.31
Maize,Hassan,2025-12-28,25.7
Maize,Chikkamagaluru,2025-12-28,24.82
Maize,Kodagu,2025-12-28,23.98
Maize,Dakshina Kannada,2025-12-28,24.28
Maize,Udupi,2025-12-28,21.94
Maize,Uttara Kannada,2025-12-28,23.53
Maize,Shivamogga,2025-12-28,27.89
Maize,Davangere,2025-12-28,23.87
Maize,Chitradurga,2025-12-28,26.86
Maize,Ballari,2025-12-28,24.61
Maize,Koppal,2025-12-28,24.61
Maize,Raichur,2025-12-28,24.11
Maize,Kalaburagi,2025-12-28,23.6
Maize,Yadgir,2025-12-28,19.67
Maize,Bidar,2025-12-28,21.87
Maize,Vijayapura,2025-12-28,24.94
Maize,Bagalkot,2025-12-28,21.04
Maize,Belagavi,2025-12-28,20.96
Maize,Dharwad,2025-12-28,25.31
Maize,Gadag,2025-12-28,26.24
Maize,Haveri,2025-12-28,25.76
Rice,Bangalore Urban,2025-12-28,31.89
Rice,Bangalore Rural,2025-12-28,33.27
Rice,Mysuru,2025-12-28,28.24
Rice,Mandya,2025-12-28,37.03
Rice,Tumakuru,2025-12-28,35.08
Rice,Kolar,2025-12-28,27.96
Rice,Chikkaballapur,2025-12-28,28.47
Rice,Ramanagara,2025-12-28,29.53
Rice,Hassan,2025-12-28,33.4
Rice,Chikkamagaluru,2025-12-28,28.36
Rice,Kodagu,2025-12-28,23.8
Rice,Dakshina Kannada,2025-12-28,35.96
Rice,Udupi,2025-12-28,33.72
Rice,Uttara Kannada,2025-12-28,30.34
Rice,Shivamogga,2025-12-28,31.52
Rice,Davangere,2025-12-28,31.61
Rice,Chitradurga,2025-12-28,33.44
Rice,Ballari,2025-12-28,27.37
Rice,Koppal,2025-12-28,34.91
Rice,Raichur,2025-12-28,25.67
Rice,Kalaburagi,2025-12-28,32.62
Rice,Yadgir,2025-12-28,33.05
Rice,Bidar,2025-12-28,29.43
Rice,Vijayapura,2025-12-28,34.58
Rice,Bagalkot,2025-12-28,32.36
Rice,Belagavi,2025-12-28,29.02
Rice,Dharwad,2025-12-28,28.02
Rice,Gadag,2025-12-28,28.17
Rice,Haveri,2025-12-28,32.7
Wheat,Bangalore Urban,2025-12-28,27.39
Wheat,Bangalore Rural,2025-12-28,28.32
Wheat,Mysuru,2025-12-28,26.16
Wheat,Mandya,2025-12-28,27.34
Wheat,Tumakuru,2025-12-28,25.27
Wheat,Kolar,2025-12-28,32.22
Wheat,Chikkaballapur,2025-12-28,24.92
Wheat,Ramanagara,2025-12-28,26.61
Wheat,Hassan,2025-12-28,27.78
Wheat,Chikkamagaluru,2025-12-28,33.76
Wheat,Kodagu,2025-12-28,25.79
Wheat,Dakshina Kannada,2025-12-28,24.71
Wheat,Udupi,2025-12-28,27.42
Wheat,Uttara Kannada,2025-12-28,24.25
Wheat,Shivamogga,2025-12-28,26.77
Wheat,Davangere,2025-12-28,24.2
Wheat,Chitradurga,2025-12-28,27.97
Wheat,Ballari,2025-12-28,26.78
Wheat,Koppal,2025-12-28,29.73
Wheat,Raichur,2025-12-28,31.68
Wheat,Kalaburagi,2025-12-28,27.56
Wheat,Yadgir,2025-12-28,27.23
Wheat,Bidar,2025-12-28,27.7
Wheat,Vijayapura,2025-12-28,25.25
Wheat,Bagalkot,2025-12-28,27.46
Wheat,Belagavi,2025-12-28,25.27
Wheat,Dharwad,2025-12-28,23.91
Wheat,Gadag,2025-12-28,26.24
Wheat,Haveri,2025-12-28,27.77
Ragi,Bangalore Urban,2025-12-28,32.77
Ragi,Bangalore Rural,2025-12-28,32.04
Ragi,Mysuru,2025-12-28,33.48
Ragi,Mandya,2025-12-28,34.14
Ragi,Tumakuru,2025-12-28,32.55
Ragi,Kolar,2025-12-28,30.42
Ragi,Chikkaballapur,2025-12-28,35.79
Ragi,Ramanagara,2025-12-28,36.02
Ragi,Hassan,2025-12-28,33.33
Ragi,Chikkamagaluru,2025-12-28,32.13
Ragi,Kodagu,2025-12-28,33.66
Ragi,Dakshina Kannada,2025-12-28,27.87
Ragi,Udupi,2025-12-28,33.32
Ragi,Uttara Kannada,2025-12-28,33.42
Ragi,Shivamogga,2025-12-28,32.89
Ragi,Davangere,2025-12-28,36.05
Ragi,Chitradurga,2025-12-28,33.55
Ragi,Ballari,2025-12-28,34.27
Ragi,Koppal,2025-12-28,30.86
Ragi,Raichur,2025-12-28,33.7
Ragi,Kalaburagi,2025-12-28,27.33
Ragi,Yadgir,2025-12-28,28.43
Ragi,Bidar,2025-12-28,32.22
Ragi,Vijayapura,2025-12-28,30.2
Ragi,Bagalkot,2025-12-28,35.85
Ragi,Belagavi,2025-12-28,29.87
Ragi,Dharwad,2025-12-28,36.31
Ragi,Gadag,2025-12-28,30.28
Ragi,Haveri,2025-12-28,30.03
Groundnut,Bangalore Urban,2025-12-28,52.65
Groundnut,Bangalore Rural,2025-12-28,63.82
Groundnut,Mysuru,2025-12-28,64.53
Groundnut,Mandya,2025-12-28,55.76
Groundnut,Tumakuru,2025-12-28,54.31
Groundnut,Kolar,2025-12-28,59.85
Groundnut,Chikkaballapur,2025-12-28,59.48
Groundnut,Ramanagara,2025-12-28,53.37
Groundnut,Hassan,2025-12-28,66.26
Groundnut,Chikkamagaluru,2025-12-28,65.79
Groundnut,Kodagu,2025-12-28,65.61
Groundnut,Dakshina Kannada,2025-12-28,60.43
Groundnut,Udupi,2025-12-28,53.2
Groundnut,Uttara Kannada,2025-12-28,59.12
Groundnut,Shivamogga,2025-12-28,53.36
Groundnut,Davangere,2025-12-28,63.19
Groundnut,Chitradurga,2025-12-28,57.48
Groundnut,Ballari,2025-12-28,63.31
Groundnut,Koppal,2025-12-28,62.4
Groundnut,Raichur,2025-12-28,60.79
Groundnut,Kalaburagi,2025-12-28,66.52
Groundnut,Yadgir,2025-12-28,56.99
Groundnut,Bidar,2025-12-28,54.38
Groundnut,Vijayapura,2025-12-28,61.84
Groundnut,Bagalkot,2025-12-28,66.11
